seller_id,total_orders,late_orders,total_gmv,avg_review,quadrant
0ebd97a106433a45a4aebe57c1799778,32,0,4037.93,4.5,Normal
0ec28cec4046a4a199b6de9b4c891d97,4,0,469.72,5.0,Normal
0ed6ce5d87fd9c69eaacaeb778d67235,43,6,2829.25,4.404761904761905,Critical
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,0,70.93,5.0,Normal
0ef83d7d83ed97cd2a0049ac8be5f88a,55,1,7168.87,4.2407407407407405,Normal
0f0c984a4a955310903b6b6008660bad,4,0,481.38,3.75,Normal
0f519b0d2e5eb2227c93dd25038bfc01,1,0,102.9,5.0,Normal
0f7eea709efdf942b5f95c7516dbacd7,3,0,240.06,4.0,Normal
0f80a40c312b2472dca482cf50f5186f,1,0,150.0,3.0,Normal
0f94588695d71662beec8d883ffacf09,1,0,27.59,5.0,Normal
0fe2d9733ed841eb064503920015a8c0,3,0,498.35,4.666666666666667,Normal
0ff83046c3fa22efee8ecf291888b191,11,0,1190.2,4.818181818181818,Normal
0ffa40d54288e4f3499b8780dd0f144f,35,4,3054.06,4.4,Critical
10076e5788b8ee532724bcd460baf762,26,1,1576.94,4.615384615384615,Normal
10089e9f2fd0c668a8fd4e52e1698888,3,0,1199.31,4.333333333333333,Normal
101921376b577a4540dc30e9009133ca,1,0,394.49,2.0,Normal
101a3a003516bc11253298b2fad3cb65,6,0,621.5799999999999,4.833333333333333,Normal
1025f0e2d44d7041d6cf58b6550e0bfa,1428,95,308222.04,3.853107344632768,Critical
10264f60a8f0a4d2f30810f5c661c673,4,0,326.46000000000004,5.0,Normal
1099a00e0ee3a50935e6c2447ca090c5,3,1,910.8299999999999,3.6666666666666665,Critical
10cdd491d1dbea8fb4ead97b19c334ce,3,0,287.76,5.0,Normal
10ff823eda2b032e2c93d17a7d294736,9,0,1459.53,3.888888888888889,Normal
112453736dbe3889cfb74e1aaa0ba0c1,14,0,4941.45,4.071428571428571,Normal
1127b7f2594683f2510f1c2c834a486b,132,7,14073.89,4.090909090909091,Normal
11305281b50fff20ae8bb473f8e11876,40,5,10330.19,4.35,Critical
113e3a788b935f48aad63e1c41dac1bd,48,2,2273.61,4.404255319148936,Normal
116ccb1a1604bc88e4d234a8c23f33de,73,2,3812.41,4.602739726027397,Normal
11742f81550ac064cc9a40f67151d9ad,2,0,831.01,5.0,Normal
117cfc326c6d50da67ca858ff5c0c852,5,0,536.08,4.6,Normal
11938fcc75f6902fea1d0a6f72b54a57,2,0,737.1400000000001,3.0,Normal
119c7f1a00ef43fad0e57604e76a747c,2,0,206.82,4.5,Normal
119d1aef1b4144adba89163f6cd9f5d4,4,0,1298.24,4.75,Normal
11bfa66332777660bd0640ee84d47006,102,16,9604.56,3.784313725490196,Critical
11d4c477d09821164bca4f70a2eae031,4,0,182.2,5.0,Normal
11eac105f3f90a9b87b19c89d91e24f3,5,0,927.83,3.6,Normal
11fb6f6d341adbe19e81733701704635,3,0,1596.6599999999999,5.0,Normal
120476eb7a04c149d14772edaf5d9bf2,6,0,4374.89,3.8333333333333335,Normal
1284de4ae8aa26997e748c851557cf0e,3,0,1546.84,2.6666666666666665,Normal
128639473a139ac0f3e5f5ade55873a5,560,24,24454.7,4.176895306859206,Normal
128f9bfbe4c7d5185033914b1de3d39a,16,1,1850.76,4.75,Normal
12a8eb0f8d1cd3270695bf2a99f55966,2,0,436.66999999999996,3.5,Normal
12b9676b00f60f3b700e83af21824c0e,135,1,30368.66,4.522388059701493,Normal
12c2ed9cded6138cf0c75f525f565fc7,4,1,459.20000000000005,4.25,Critical
13074f016982ff2bd6c58ced8682f000,15,3,3368.94,3.933333333333333,Critical
131fcb0a0c9a47bba4474aacff0f14b7,4,0,406.40999999999997,4.0,Normal
1336efc61c316ddf92c899eb817f7cae,85,7,8538.55,3.9411764705882355,Critical
134285d1f41da5c13a756ee8142c8a4e,4,0,2694.2700000000004,2.75,Normal
134a288e7de827ec5ec62e3ec9c3a295,9,0,1004.0,4.777777777777778,Normal
134b867a0f7f8bbe6abf10f91874891e,1,0,922.84,4.0,Normal
13511db12ac61e2f89c53b72a944a60b,6,0,1063.97,3.5,Normal
1352e06ae67b410cdae0b2a22361167b,4,2,765.22,2.3333333333333335,Critical
1354d51653f645349064725ed204e85e,20,0,3283.54,3.8,Normal
138dbe45fc62f1e244378131a6801526,58,1,2804.17,3.9827586206896552,Normal
139157dd4daa45c25b0807ffff348363,1,0,37.68,4.0,Normal
13c2ed7698b3ca92dad49e849219da59,9,0,766.85,4.444444444444445,Normal
13d058e4eeac2ce8217660b2f8a05812,23,2,4755.88,4.217391304347826,Critical
13d95f0f6f73943d4ceffad0fc2cd32c,1,1,309.32,3.0,Critical
13dd308f81fea30cc670c656b2b46cc3,3,0,151.14,5.0,Normal
13e85aac53340018b40c2af68001b7e0,1,0,31.92,5.0,Normal
13f57c12a00ed4610db646b913a7f5c6,13,2,1758.95,4.769230769230769,Critical
13fa2a6c6b9d0f43cb588d7c82117a12,10,3,5666.28,4.0,Critical
141440cad9341e553f8401c574a2aa38,12,0,1903.2,4.166666666666667,Normal
1430239a858e7682bbc43b20758af153,23,0,1446.62,3.9565217391304346,Normal
1444c08e64d55fb3c25f0f09c07ffcf2,1,0,2818.74,1.0,Normal
1464afc72f696af775557a821c2e253f,30,1,1578.46,4.166666666666667,Normal
14a08204d03bb6b6bde8029f801ae0eb,38,0,5437.54,3.8157894736842106,Normal
14d7985702e72162bbf13b6beb74ab2b,38,4,4698.34,4.342105263157895,Critical
14ee35374a7876217954b5fa08e50463,6,1,953.78,4.333333333333333,Critical
14f2b3587172b9db894c9bad8dab520b,2,0,330.06,2.5,Normal
152ee17e4c8aaf53dac99f3462e4999b,6,0,404.93,4.333333333333333,Normal
154bdf805377afea75a3bd158e9eab10,1,1,109.72,1.0,Critical
1554a68530182680ad5c8b042c3ab563,269,16,39586.41,4.2434456928838955,Normal
157c3e4b42f81ac4a44e8b1ca2fe9876,31,2,5910.02,3.967741935483871,Critical
1588ac4010787100dddef64568f0ae35,3,0,645.97,3.0,Normal
15aac934c58d886785ac1b17953ea898,26,4,6662.139999999999,4.115384615384615,Critical
15ac3c501e2599e4917316fde5c5669a,1,0,195.81,1.0,Normal
15aec03fe4cf30dfa574cf550f5ff5ff,1,0,39.86,1.0,Normal
15b3b1b81484422eb41df68ac87f1f50,2,0,102.89,1.0,Normal
15cd6eefe58588619aaed41dfa6621b1,18,1,2655.67,4.333333333333333,Normal
15ead3a5037a918ddb520dfe39a3d2b9,8,2,517.49,4.375,Critical
15fa791d5e017f66402dc28c44480657,8,1,1983.29,4.25,Critical
160851d3ece7aa1a510f8d1a4bb8a8af,2,0,141.15,5.0,Normal
16090f2ca825584b5a147ab24aa30c86,410,32,32015.73,4.044226044226044,Critical
160e4f13fd3a64b1b86807be88b5ffb0,4,0,980.45,4.25,Normal
164a5a8794e6d42e14f55e447b12a3bc,1,0,136.76,5.0,Normal
165b1235e9e9942cb5fae67103576fb0,16,1,5706.9800000000005,4.3125,Normal
165fc07beebdcb6190fba8a06db2a449,64,6,31264.99,3.6875,Critical
1660ad786c27fd935378b6192a90b417,13,1,2246.58,4.615384615384615,Critical
166e8f1381e09651983c38b1f6f91c11,2,0,109.0,5.0,Normal
167fd940acebc789debd6eb418c46e38,5,1,1178.48,3.0,Critical
1690cada046eb7e92c12f98b1f8a8167,11,1,2211.38,4.545454545454546,Critical
16bdc8cefd0e32a6f0824d296c5ad14a,1,0,61.08,5.0,Normal
1703bc09972dab9782e7a9194943b69f,1,0,356.11,5.0,Normal
1710c3aaa9c6b44ec3883ee0fe300e21,2,0,1226.55,5.0,Normal
17306570e772e7718c92a562d33f5f1d,32,2,12811.73,3.625,Normal
173d56ffbd4c56cb80fc3615487d712b,2,0,397.61,5.0,Normal
1746c1ae87ac63d530c7c943d0ac42e2,1,0,252.35,5.0,Normal
1771297ac436903d1dd6b0e9279aa505,36,1,4554.110000000001,4.628571428571429,Normal
1782ce2db72c3dda627d5e7c898104e1,10,1,2427.57,4.3,Critical
17908cf9b444ee34047cadd5c0f4a516,11,1,2495.41,4.545454545454546,Critical
17998cf586426bf0f2c3726cb0a4b211,2,0,179.2,4.0,Normal
179d859f51292aac5c10806a356f7af9,19,1,918.39,4.315789473684211,Normal
17a053fcb14bd219540cbde0df490be0,149,8,70992.61,4.204081632653061,Normal
17adeba047385fb0c67d8e90b4296d21,3,0,3291.93,1.0,Normal
17ca9b9e9b9ef8fdb529001b49ebb50f,129,1,15017.81,4.007751937984496,Normal
17e34d8224d27a541263c4c64b11a56b,268,19,66198.05,4.139097744360902,Critical
17eea220a40cc0d2c0c5346379682398,4,2,1512.99,3.75,Critical
17f51e7198701186712e53a39c564617,61,5,67584.27,4.344262295081967,Critical
180c3376aff0e43dd5788709df48a843,10,1,6398.47,4.7,Critical
1835b56ce799e6a4dc4eddc053f04066,558,49,75255.73,3.591485507246377,Critical
1838dd9b8977065acf51d95e0053ea7a,67,2,4575.28,4.2388059701492535,Normal
184725737946a1a938bbbd1a9e978103,3,0,403.57000000000005,4.666666666666667,Normal
184a67a8f9f63234d3a92340bbdb727f,11,0,936.98,3.6363636363636362,Normal
186cdd1b2df32caa72cfb410bba768d3,6,0,1609.73,5.0,Normal
189ca3538ce9f920cacf0f982cbe223b,5,0,650.73,3.8,Normal
18a349e75d307f4b4cc646a691ed4216,148,6,18807.27,3.3945578231292517,Normal
18e694e0e48ed6f7aa3f24aade5fd697,34,1,1494.25,4.676470588235294,Normal
1900267e848ceeba8fa32d80c1a5f5a8,529,34,59226.23,3.8550863723608444,Critical
191d55f7edb8524d525ed01b20fe32e8,3,1,812.8,2.3333333333333335,Critical
1927cdb9fa74f5270097f6250e8e8f34,1,0,178.92,5.0,Normal
19484c79cef6c062cb177aa4ef2fcc3c,1,1,212.06,1.0,Critical
1961c3e1272bfeceb05d0b78b5bbfdaf,4,0,1402.81,3.75,Normal
1967a9e2ad6f51802b093147d861df58,2,0,425.76,1.0,Normal
1976a05ecf2996d6ffb7b5430e635fe7,9,2,2396.2,4.0,Critical
1987cd4be10fe09ee50454f9c354d1c6,16,1,3684.51,4.25,Normal
198c7ea11960a9844b544d9bcdca860c,25,2,2225.38,3.88,Critical
1992f8fb6b19fcccd97ca819811e7267,1,0,40.02,1.0,Normal
1996942dc085d7773ba77a529b163cd0,10,0,3468.3199999999997,3.9,Normal
19a7c9f66ffa6452ff4b4c0cca71da27,1,0,338.74,5.0,Normal
19d62d484cba71963c93f0f00ab42013,1,0,162.59,4.0,Normal
19e0f40a907ec568c34bfac15de4f4a1,4,0,219.62,5.0,Normal
1a3df491d1c4f1589fc2b934ada68bf2,178,6,33615.11,4.165730337078652,Normal
1a6245add4353f18ed55138808906979,1,0,39.34,3.0,Normal
1a8e2d9c38b84a9702ac7922924b0573,1,0,97.0,5.0,Normal
1a932caad4f9d804097d7f8e615baed1,30,3,14456.39,3.566666666666667,Critical
1acde099eb406aa220b1169b188b42da,10,0,522.52,4.3,Normal
1b0b0f4f95e962d6f32fe90c759d0479,2,0,163.17000000000002,5.0,Normal
1b1ae47a313a825a7ccceb8e2e30fa9d,11,0,2490.4,3.9,Normal
1b45169b635ef59425637e9a33eb5fb3,8,0,555.35,4.625,Normal
1b4b28463457a256e9a784ebe2a8f630,1,1,715.34,1.0,Critical
1b4c3a6f53068f0b6944d2d005c9fc89,117,5,20744.44,4.103448275862069,Normal
1b61fb1f0f2185d89e9a126c498e9cc7,1,0,65.81,5.0,Normal
1b65c144b17e607c0f37f10bb7dfec8d,5,0,1393.8600000000001,2.0,Normal
1b7e5006cb25dd23ce8686691013b121,11,2,2785.96,4.363636363636363,Critical
1b8356dabde1d35e17cef975c3f82730,61,1,5286.89,4.081967213114754,Normal
1b8b75e227c9a9c100d0c210fb6176ce,19,1,2195.61,3.3684210526315788,Normal
1b938a7ec6ac5061a66a3766e0e75f90,33,0,5490.48,4.242424242424242,Normal
1bb2bdb95f4841f1bba2c0d2cd83d3c9,85,5,6424.67,4.583333333333333,Normal
1bb3812d5f0747a3ab7348f199001a10,9,0,1049.57,4.888888888888889,Normal
1bc2e21de46adfea6b98cc96b00f3b40,5,0,2594.67,3.6,Normal
1c129092bf23f28a5930387c980c0dfc,220,9,17837.23,4.168949771689498,Normal
1c40343cc5d18c2d8248ac2f3366de34,22,2,3368.2,4.545454545454546,Critical
1c56ffe0e9dea2657fc6e95b53f40b13,3,0,267.39,4.333333333333333,Normal
1c5e4e49b9079480255b49d50aac1aa9,12,0,11062.72,4.333333333333333,Normal
1c68394e931a64f90ea236c5ea590300,171,6,40393.07,3.9298245614035086,Normal
1c742ac33582852aaf3bcfbf5893abcf,1,0,113.69,5.0,Normal
1c83418358f249c9d6affa52d579db0e,1,0,39.42,5.0,Normal
1ca4bdb0cd7fc48e949bac066188ed26,4,1,1963.08,4.5,Critical
1ca7077d890b907f89be8c954a02686a,137,19,21780.07,2.198529411764706,Critical
1caf283236cd69af44cbc09a0a1e7d32,37,4,1872.54,4.54054054054054,Critical
1cbcd2ee0afb3fc09963b87eb65e7e4f,3,0,391.95000000000005,5.0,Normal
1cbd32d00d01bb8087a5eb088612fd9c,12,1,1353.63,4.25,Critical
1cbd50a8c52e6cf8e315c5709fab386f,9,1,1006.66,3.7777777777777777,Critical
